"gene_symbol","ensembl_id","gene_id"
"2010300C02Rik","ENSMUSP00000123803","ENSMUSG00000026090"
"2010300C02Rik","ENSMUSP00000124777","ENSMUSG00000026090"
"2010315B03Rik","ENSMUSP00000137258","ENSMUSG00000074829"
"2010315B03Rik","ENSMUSP00000071269","ENSMUSG00000074829"
"2010315B03Rik","ENSMUSP00000140738","ENSMUSG00000074829"
"2010315B03Rik","ENSMUSP00000140144","ENSMUSG00000074829"
"2010315B03Rik","ENSMUSP00000138993","ENSMUSG00000098810"
"2010315B03Rik","ENSMUSP00000139321","ENSMUSG00000098810"
"2010315B03Rik","ENSMUSP00000141114","ENSMUSG00000098810"
"2010315B03Rik","ENSMUSP00000140164","ENSMUSG00000098810"
"2200002D01Rik","ENSMUSP00000032808","ENSMUSG00000030587"
"2200002J24Rik","ENSMUSP00000013227","ENSMUSG00000013083"
"2210010C04Rik","ENSMUSP00000031931","ENSMUSG00000029882"
"2210011C24Rik","ENSMUSP00000140089","ENSMUSG00000074217"
"2210011C24Rik","ENSMUSP00000062086","ENSMUSG00000074217"
"2210011C24Rik","ENSMUSP00000140472","ENSMUSG00000074217"
"2210011C24Rik","ENSMUSP00000140135","ENSMUSG00000074217"
"2210011C24Rik","ENSMUSP00000140360","ENSMUSG00000074217"
"2210016F16Rik","ENSMUSP00000022032","ENSMUSG00000021550"
"2210016L21Rik","ENSMUSP00000031538","ENSMUSG00000029559"
"2210016L21Rik","ENSMUSP00000135781","ENSMUSG00000029559"
"2210016L21Rik","ENSMUSP00000114697","ENSMUSG00000029559"
"2210017I01Rik","ENSMUSP00000141278","ENSMUSG00000103523"
"2210407C18Rik","ENSMUSP00000104449","ENSMUSG00000037145"
"2210407C18Rik","ENSMUSP00000039283","ENSMUSG00000037145"
"2210408I21Rik","ENSMUSP00000127449","ENSMUSG00000071252"
"2210408I21Rik","ENSMUSP00000153525","ENSMUSG00000071252"
"2210408I21Rik","ENSMUSP00000153096","ENSMUSG00000071252"
"2210408I21Rik","ENSMUSP00000153269","ENSMUSG00000071252"
"2210418O10Rik","ENSMUSP00000096607","ENSMUSG00000078894"
"2210418O10Rik","ENSMUSP00000118168","ENSMUSG00000078894"
"2210418O10Rik","ENSMUSP00000116894","ENSMUSG00000078894"
"2210418O10Rik","ENSMUSP00000126545","ENSMUSG00000078894"
"2300002M23Rik","ENSMUSP00000038043","ENSMUSG00000039269"
"2300003K06Rik","ENSMUSP00000100675","ENSMUSG00000078257"
"2300009A05Rik","ENSMUSP00000127596","ENSMUSG00000032403"
"2310002L09Rik","ENSMUSP00000030101","ENSMUSG00000028396"
"2310002L09Rik","ENSMUSP00000092633","ENSMUSG00000028396"
"2310003L06Rik","ENSMUSP00000007601","ENSMUSG00000007457"
"2310009B15Rik","ENSMUSP00000107656","ENSMUSG00000079283"
"2310009B15Rik","ENSMUSP00000141565","ENSMUSG00000079283"
"2310011J03Rik","ENSMUSP00000020341","ENSMUSG00000020133"
"2310022A10Rik","ENSMUSP00000066803","ENSMUSG00000049643"
"2310022A10Rik","ENSMUSP00000139696","ENSMUSG00000049643"
"2310022A10Rik","ENSMUSP00000140651","ENSMUSG00000049643"
"2310022A10Rik","ENSMUSP00000139423","ENSMUSG00000049643"
"2310022A10Rik","ENSMUSP00000141195","ENSMUSG00000049643"
"2310022B05Rik","ENSMUSP00000034464","ENSMUSG00000031983"
"2310030G06Rik","ENSMUSP00000034564","ENSMUSG00000032062"
"2310033P09Rik","ENSMUSP00000020719","ENSMUSG00000020441"
"2310034C09Rik","ENSMUSP00000140130","ENSMUSG00000068078"
"2310034G01Rik","ENSMUSP00000153475","ENSMUSG00000099655"
"2310039H08Rik","ENSMUSP00000071378","ENSMUSG00000062619"
"2310046K23Rik","ENSMUSP00000141296","ENSMUSG00000102308"
"2310050C09Rik","ENSMUSP00000126921","ENSMUSG00000090314"
"2310057J18Rik","ENSMUSP00000121044","ENSMUSG00000015519"
"2310057J18Rik","ENSMUSP00000118049","ENSMUSG00000015519"
"2310057J18Rik","ENSMUSP00000015663","ENSMUSG00000015519"
"2310057M21Rik","ENSMUSP00000050128","ENSMUSG00000040177"
"2310057M21Rik","ENSMUSP00000147153","ENSMUSG00000040177"
"2310057M21Rik","ENSMUSP00000147242","ENSMUSG00000040177"
"2310057M21Rik","ENSMUSP00000146800","ENSMUSG00000040177"
"2310057N15Rik","ENSMUSP00000062370","ENSMUSG00000048830"
"2310061I04Rik","ENSMUSP00000114151","ENSMUSG00000050705"
"2310061I04Rik","ENSMUSP00000116278","ENSMUSG00000050705"
"2310061I04Rik","ENSMUSP00000123547","ENSMUSG00000050705"
"2310061I04Rik","ENSMUSP00000115771","ENSMUSG00000050705"
"2310061I04Rik","ENSMUSP00000050693","ENSMUSG00000050705"
"2310061I04Rik","ENSMUSP00000121142","ENSMUSG00000050705"
"2310061I04Rik","ENSMUSP00000114851","ENSMUSG00000050705"
"2310061N02Rik","ENSMUSP00000062074","ENSMUSG00000050704"
"2310079G19Rik","ENSMUSP00000058969","ENSMUSG00000045331"
"2410002F23Rik","ENSMUSP00000103583","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000119445","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000139694","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000139913","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000117318","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000103582","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000095894","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000103584","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000103581","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000140017","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000116980","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000071265","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000141077","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000140200","ENSMUSG00000045411"
"2410002F23Rik","ENSMUSP00000139441","ENSMUSG00000045411"
"2410004B18Rik","ENSMUSP00000045376","ENSMUSG00000036873"
"2410004B18Rik","ENSMUSP00000119149","ENSMUSG00000036873"
"2410004B18Rik","ENSMUSP00000118224","ENSMUSG00000036873"
"2410004B18Rik","ENSMUSP00000140015","ENSMUSG00000036873"
"2410004B18Rik","ENSMUSP00000140075","ENSMUSG00000036873"
"2410004P03Rik","ENSMUSP00000093503","ENSMUSG00000071398"
"2410004P03Rik","ENSMUSP00000140390","ENSMUSG00000071398"
"2410004P03Rik","ENSMUSP00000140028","ENSMUSG00000071398"
"2410131K14Rik","ENSMUSP00000043410","ENSMUSG00000032840"
"2410137M14Rik","ENSMUSP00000044846","ENSMUSG00000064308"
"2410137M14Rik","ENSMUSP00000133725","ENSMUSG00000064308"
"2410141K09Rik","ENSMUSP00000134048","ENSMUSG00000074832"
"2410141K09Rik","ENSMUSP00000153674","ENSMUSG00000074832"
"2410141K09Rik","ENSMUSP00000134352","ENSMUSG00000074832"
"2410141K09Rik","ENSMUSP00000089126","ENSMUSG00000074832"
"2510002D24Rik","ENSMUSP00000060363","ENSMUSG00000071632"
"2510002D24Rik","ENSMUSP00000140943","ENSMUSG00000071632"
"2510002D24Rik","ENSMUSP00000141071","ENSMUSG00000071632"
"2510009E07Rik","ENSMUSP00000062303","ENSMUSG00000043391"
"2510009E07Rik","ENSMUSP00000156099","ENSMUSG00000043391"
"2510009E07Rik","ENSMUSP00000156243","ENSMUSG00000043391"
"2510009E07Rik","ENSMUSP00000156172","ENSMUSG00000043391"
"2510039O18Rik","ENSMUSP00000099522","ENSMUSG00000044496"
"2610001J05Rik","ENSMUSP00000116702","ENSMUSG00000052419"
"2610001J05Rik","ENSMUSP00000120110","ENSMUSG00000052419"
"2610001J05Rik","ENSMUSP00000140155","ENSMUSG00000052419"
"2610001J05Rik","ENSMUSP00000139650","ENSMUSG00000052419"
"2610002M06Rik","ENSMUSP00000113588","ENSMUSG00000031242"
"2610008E11Rik","ENSMUSP00000044020","ENSMUSG00000060301"
"2610008E11Rik","ENSMUSP00000151709","ENSMUSG00000060301"
"2610008E11Rik","ENSMUSP00000151822","ENSMUSG00000060301"
"2610021A01Rik","ENSMUSP00000127760","ENSMUSG00000091474"
"2610021A01Rik","ENSMUSP00000146223","ENSMUSG00000091474"
"2610028H24Rik","ENSMUSP00000090061","ENSMUSG00000009114"
"2610028H24Rik","ENSMUSP00000101055","ENSMUSG00000009114"
"2610042L04Rik","ENSMUSP00000132127","ENSMUSG00000079388"
"2610042L04Rik","ENSMUSP00000108398","ENSMUSG00000079388"
"2610044O15Rik8","ENSMUSP00000078254","ENSMUSG00000071302"
"2610044O15Rik8","ENSMUSP00000140654","ENSMUSG00000071302"
"2610044O15Rik8","ENSMUSP00000140304","ENSMUSG00000071302"
"2610044O15Rik8","ENSMUSP00000139392","ENSMUSG00000071302"
"2610044O15Rik8","ENSMUSP00000140555","ENSMUSG00000071302"
"2610044O15Rik8","ENSMUSP00000140736","ENSMUSG00000071302"
"2610301B20Rik","ENSMUSP00000103966","ENSMUSG00000059482"
"2610301B20Rik","ENSMUSP00000079361","ENSMUSG00000059482"
"2610318N02Rik","ENSMUSP00000091026","ENSMUSG00000049916"
"2610318N02Rik","ENSMUSP00000156313","ENSMUSG00000049916"
"2610318N02Rik","ENSMUSP00000156373","ENSMUSG00000049916"
"2610318N02Rik","ENSMUSP00000156078","ENSMUSG00000049916"
"2610507B11Rik","ENSMUSP00000010421","ENSMUSG00000010277"
"2610507B11Rik","ENSMUSP00000119105","ENSMUSG00000010277"
"2610528A11Rik","ENSMUSP00000136426","ENSMUSG00000096001"
"2610528J11Rik","ENSMUSP00000101975","ENSMUSG00000028536"
"2610528J11Rik","ENSMUSP00000030261","ENSMUSG00000028536"
"2700049A03Rik","ENSMUSP00000118956","ENSMUSG00000034601"
"2700049A03Rik","ENSMUSP00000044701","ENSMUSG00000034601"
"2700049A03Rik","ENSMUSP00000114210","ENSMUSG00000034601"
"2700062C07Rik","ENSMUSP00000157335","ENSMUSG00000024273"
"2700062C07Rik","ENSMUSP00000095251","ENSMUSG00000024273"
"2700081O15Rik","ENSMUSP00000123773","ENSMUSG00000053080"
"2700081O15Rik","ENSMUSP00000139847","ENSMUSG00000053080"
"2700081O15Rik","ENSMUSP00000140369","ENSMUSG00000053080"
"2700081O15Rik","ENSMUSP00000124442","ENSMUSG00000053080"
"2700097O09Rik","ENSMUSP00000021406","ENSMUSG00000062198"
"2810004N23Rik","ENSMUSP00000034465","ENSMUSG00000031984"
"2810006K23Rik","ENSMUSP00000107102","ENSMUSG00000047635"
"2810006K23Rik","ENSMUSP00000076594","ENSMUSG00000047635"
"2810021J22Rik","ENSMUSP00000073579","ENSMUSG00000020491"
"2810021J22Rik","ENSMUSP00000120692","ENSMUSG00000020491"
"2810408A11Rik","ENSMUSP00000098529","ENSMUSG00000018570"
"2810408A11Rik","ENSMUSP00000104261","ENSMUSG00000018570"
"2810408A11Rik","ENSMUSP00000018714","ENSMUSG00000018570"
"2810408A11Rik","ENSMUSP00000099640","ENSMUSG00000018570"
"2810408A11Rik","ENSMUSP00000135926","ENSMUSG00000018570"
"2810408A11Rik","ENSMUSP00000136835","ENSMUSG00000018570"
"2810408A11Rik","ENSMUSP00000137547","ENSMUSG00000018570"
"2810459M11Rik","ENSMUSP00000027429","ENSMUSG00000026227"
"2810459M11Rik","ENSMUSP00000131459","ENSMUSG00000026227"
"2900011O08Rik","ENSMUSP00000062758","ENSMUSG00000044117"
"2900011O08Rik","ENSMUSP00000112435","ENSMUSG00000044117"
"2900011O08Rik","ENSMUSP00000122790","ENSMUSG00000044117"
"2900026A02Rik","ENSMUSP00000148442","ENSMUSG00000051339"
"2900026A02Rik","ENSMUSP00000058789","ENSMUSG00000051339"
"2900026A02Rik","ENSMUSP00000147419","ENSMUSG00000051339"
"2900092C05Rik","ENSMUSP00000032541","ENSMUSG00000030385"
"3110001I22Rik","ENSMUSP00000041742","ENSMUSG00000079737"
"3110009E18Rik","ENSMUSP00000027637","ENSMUSG00000026388"
"3110009E18Rik","ENSMUSP00000108263","ENSMUSG00000026388"
"3110009E18Rik","ENSMUSP00000053335","ENSMUSG00000026388"
"3110009E18Rik","ENSMUSP00000115887","ENSMUSG00000026388"
"3110021N24Rik","ENSMUSP00000136370","ENSMUSG00000094958"
"3110040M04Rik","ENSMUSP00000153442","ENSMUSG00000114582"
"3110040N11Rik","ENSMUSP00000026092","ENSMUSG00000025102"
"3110040N11Rik","ENSMUSP00000120526","ENSMUSG00000025102"
"3110082I17Rik","ENSMUSP00000069230","ENSMUSG00000053553"
"3110082I17Rik","ENSMUSP00000142949","ENSMUSG00000053553"
"3110082J24Rik","ENSMUSP00000142756","ENSMUSG00000086815"
"3110082J24Rik","ENSMUSP00000131958","ENSMUSG00000086815"
"3300002I08Rik","ENSMUSP00000055454","ENSMUSG00000063364"
"3425401B19Rik","ENSMUSP00000093741","ENSMUSG00000071540"
"3830403N18Rik","ENSMUSP00000033458","ENSMUSG00000031125"
"3830406C13Rik","ENSMUSP00000126960","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153287","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153330","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153588","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153430","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153402","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153272","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153352","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153288","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000153505","ENSMUSG00000033111"
"3830406C13Rik","ENSMUSP00000108288","ENSMUSG00000033111"
"3830417A13Rik","ENSMUSP00000033522","ENSMUSG00000031179"
"3830417A13Rik","ENSMUSP00000122540","ENSMUSG00000031179"
"4430402I18Rik","ENSMUSP00000135813","ENSMUSG00000064202"
"4430402I18Rik","ENSMUSP00000025872","ENSMUSG00000064202"
"4430402I18Rik","ENSMUSP00000123818","ENSMUSG00000064202"
"4430402I18Rik","ENSMUSP00000132800","ENSMUSG00000064202"
"4430402I18Rik","ENSMUSP00000124396","ENSMUSG00000064202"
"4430402I18Rik","ENSMUSP00000123823","ENSMUSG00000064202"
"4430402I18Rik","ENSMUSP00000137486","ENSMUSG00000064202"
"4632433K11Rik","ENSMUSP00000076071","ENSMUSG00000116184"
"4833420G17Rik","ENSMUSP00000026519","ENSMUSG00000062822"
"4833420G17Rik","ENSMUSP00000153079","ENSMUSG00000062822"
"4833420G17Rik","ENSMUSP00000153273","ENSMUSG00000062822"
"4833420G17Rik","ENSMUSP00000153338","ENSMUSG00000062822"
"4833420G17Rik","ENSMUSP00000153150","ENSMUSG00000062822"
"4833423E24Rik","ENSMUSP00000097507","ENSMUSG00000075217"
"4833427G06Rik","ENSMUSP00000126725","ENSMUSG00000032057"
"4833439L19Rik","ENSMUSP00000026989","ENSMUSG00000025871"
"4833439L19Rik","ENSMUSP00000119874","ENSMUSG00000025871"
"4833439L19Rik","ENSMUSP00000120615","ENSMUSG00000025871"
"4833439L19Rik","ENSMUSP00000121083","ENSMUSG00000025871"
"4833439L19Rik","ENSMUSP00000121916","ENSMUSG00000025871"
"4921504E06Rik","ENSMUSP00000058720","ENSMUSG00000026734"
"4921507P07Rik","ENSMUSP00000031852","ENSMUSG00000029828"
"4921509C19Rik","ENSMUSP00000079030","ENSMUSG00000061525"
"4921511C20Rik","ENSMUSP00000059542","ENSMUSG00000049815"
"4921511M17Rik","ENSMUSP00000137533","ENSMUSG00000094577"
"4921511M17Rik","ENSMUSP00000136221","ENSMUSG00000094577"
"4921517D22Rik","ENSMUSP00000061773","ENSMUSG00000049902"
"4921517D22Rik","ENSMUSP00000153380","ENSMUSG00000049902"
"4921524J17Rik","ENSMUSP00000040975","ENSMUSG00000036934"
"4921524J17Rik","ENSMUSP00000147531","ENSMUSG00000036934"
"4921524L21Rik","ENSMUSP00000157275","ENSMUSG00000039540"
"4921524L21Rik","ENSMUSP00000035514","ENSMUSG00000039540"
"4921524L21Rik","ENSMUSP00000157133","ENSMUSG00000039540"
"4921530L21Rik","ENSMUSP00000153934","ENSMUSG00000034689"
"4921530L21Rik","ENSMUSP00000044028","ENSMUSG00000034689"
"4921536K21Rik","ENSMUSP00000020712","ENSMUSG00000020434"
"4921539E11Rik","ENSMUSP00000030245","ENSMUSG00000028520"
"4921539E11Rik","ENSMUSP00000095557","ENSMUSG00000028520"
"4921539E11Rik","ENSMUSP00000131846","ENSMUSG00000028520"
"4922502D21Rik","ENSMUSP00000062024","ENSMUSG00000047720"
"4922502D21Rik","ENSMUSP00000145310","ENSMUSG00000047720"
"4930402F06Rik","ENSMUSP00000108633","ENSMUSG00000079421"
"4930402F06Rik","ENSMUSP00000108632","ENSMUSG00000079421"
"4930402H24Rik","ENSMUSP00000046992","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000120811","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000117915","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000105872","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000113481","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000118946","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000120742","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000119346","ENSMUSG00000027309"
"4930402H24Rik","ENSMUSP00000112540","ENSMUSG00000027309"
"4930402K13Rik","ENSMUSP00000053000","ENSMUSG00000045797"
"4930404H24Rik","ENSMUSP00000105406","ENSMUSG00000079001"
"4930404N11Rik","ENSMUSP00000123068","ENSMUSG00000020234"
"4930404N11Rik","ENSMUSP00000020456","ENSMUSG00000020234"
"4930407I10Rik","ENSMUSP00000097965","ENSMUSG00000075524"
"4930412O13Rik","ENSMUSP00000026889","ENSMUSG00000025783"
"4930412O13Rik","ENSMUSP00000110569","ENSMUSG00000025783"
"4930415L06Rik","ENSMUSP00000085471","ENSMUSG00000035387"
"4930415O20Rik","ENSMUSP00000023728","ENSMUSG00000022993"
"4930430A15Rik","ENSMUSP00000117759","ENSMUSG00000027157"
"4930430A15Rik","ENSMUSP00000028577","ENSMUSG00000027157"
"4930430F08Rik","ENSMUSP00000062410","ENSMUSG00000046567"
"4930430F08Rik","ENSMUSP00000151658","ENSMUSG00000046567"
"4930430F08Rik","ENSMUSP00000152035","ENSMUSG00000046567"
"4930432K21Rik","ENSMUSP00000114433","ENSMUSG00000008129"
"4930432K21Rik","ENSMUSP00000113651","ENSMUSG00000008129"
"4930432K21Rik","ENSMUSP00000091067","ENSMUSG00000008129"
"4930432M17Rik","ENSMUSP00000143360","ENSMUSG00000074248"
"4930432M17Rik","ENSMUSP00000096243","ENSMUSG00000074248"
"4930433I11Rik","ENSMUSP00000146117","ENSMUSG00000091692"
"4930433I11Rik","ENSMUSP00000131120","ENSMUSG00000091692"
"4930438A08Rik","ENSMUSP00000104462","ENSMUSG00000069873"
"4930438A08Rik","ENSMUSP00000147249","ENSMUSG00000069873"
"4930444G20Rik","ENSMUSP00000097613","ENSMUSG00000069712"
"4930444P10Rik","ENSMUSP00000111024","ENSMUSG00000067795"
"4930444P10Rik","ENSMUSP00000137853","ENSMUSG00000067795"
"4930444P10Rik","ENSMUSP00000119257","ENSMUSG00000067795"
"4930447A16Rik","ENSMUSP00000022897","ENSMUSG00000022288"
"4930447C04Rik","ENSMUSP00000035376","ENSMUSG00000021098"
"4930447C04Rik","ENSMUSP00000116391","ENSMUSG00000021098"
"4930447C04Rik","ENSMUSP00000119777","ENSMUSG00000021098"
"4930447C04Rik","ENSMUSP00000121857","ENSMUSG00000021098"
"4930447C04Rik","ENSMUSP00000120109","ENSMUSG00000021098"
"4930447C04Rik","ENSMUSP00000118104","ENSMUSG00000021098"
"4930447C04Rik","ENSMUSP00000106115","ENSMUSG00000021098"
"4930447F04Rik","ENSMUSP00000033525","ENSMUSG00000031182"
"4930449I24Rik","ENSMUSP00000106228","ENSMUSG00000079093"
"4930451I11Rik","ENSMUSP00000049614","ENSMUSG00000045989"
"4930451I11Rik","ENSMUSP00000146298","ENSMUSG00000045989"
"4930452B06Rik","ENSMUSP00000100061","ENSMUSG00000021747"
"4930453N24Rik","ENSMUSP00000076255","ENSMUSG00000059920"
"4930455H04Rik","ENSMUSP00000113404","ENSMUSG00000080907"
"4930467E23Rik","ENSMUSP00000096508","ENSMUSG00000096265"
"4930469K13Rik","ENSMUSP00000153341","ENSMUSG00000085684"
"4930469K13Rik","ENSMUSP00000153619","ENSMUSG00000085684"
"4930470P17Rik","ENSMUSP00000050697","ENSMUSG00000043583"
"4930474N05Rik","ENSMUSP00000153709","ENSMUSG00000096405"
"4930474N05Rik","ENSMUSP00000139748","ENSMUSG00000096405"
"4930474N05Rik","ENSMUSP00000136756","ENSMUSG00000096405"
"4930480E11Rik","ENSMUSP00000037594","ENSMUSG00000035651"
"4930486L24Rik","ENSMUSP00000089157","ENSMUSG00000050345"
"4930502E18Rik","ENSMUSP00000064619","ENSMUSG00000055555"
"4930503B20Rik","ENSMUSP00000051453","ENSMUSG00000090202"
"4930503B20Rik","ENSMUSP00000114745","ENSMUSG00000090202"
"4930503E14Rik","ENSMUSP00000098254","ENSMUSG00000072595"
"4930503E14Rik","ENSMUSP00000154312","ENSMUSG00000072595"
"4930503L19Rik","ENSMUSP00000148553","ENSMUSG00000044906"
"4930503L19Rik","ENSMUSP00000065118","ENSMUSG00000044906"
"4930503L19Rik","ENSMUSP00000148747","ENSMUSG00000044906"
"4930503L19Rik","ENSMUSP00000148343","ENSMUSG00000044906"
"4930503L19Rik","ENSMUSP00000148769","ENSMUSG00000044906"
"4930503L19Rik","ENSMUSP00000148818","ENSMUSG00000044906"
"4930503L19Rik","ENSMUSP00000148552","ENSMUSG00000044906"
"4930505A04Rik","ENSMUSP00000045288","ENSMUSG00000040919"
"4930505A04Rik","ENSMUSP00000117004","ENSMUSG00000040919"
"4930512M02Rik","ENSMUSP00000080571","ENSMUSG00000062511"
"4930513O06Rik","ENSMUSP00000033625","ENSMUSG00000031270"
"4930516K23Rik","ENSMUSP00000073707","ENSMUSG00000090219"
"4930516K23Rik","ENSMUSP00000150133","ENSMUSG00000090219"
"4930519G04Rik","ENSMUSP00000031547","ENSMUSG00000029564"
"4930519G04Rik","ENSMUSP00000116852","ENSMUSG00000029564"
"4930519G04Rik","ENSMUSP00000144618","ENSMUSG00000029564"
"4930522H14Rik","ENSMUSP00000099786","ENSMUSG00000060491"
"4930522H14Rik","ENSMUSP00000080923","ENSMUSG00000060491"
"4930522L14Rik","ENSMUSP00000108166","ENSMUSG00000072762"
"4930522L14Rik","ENSMUSP00000098497","ENSMUSG00000072762"
"4930523C07Rik","ENSMUSP00000156718","ENSMUSG00000090394"
"4930523C07Rik","ENSMUSP00000137410","ENSMUSG00000090394"
"4930524B15Rik","ENSMUSP00000099893","ENSMUSG00000020299"
"4930524N10Rik","ENSMUSP00000080966","ENSMUSG00000059663"
"4930539E08Rik","ENSMUSP00000050646","ENSMUSG00000048905"
"4930539E08Rik","ENSMUSP00000154383","ENSMUSG00000048905"
"4930544D05Rik","ENSMUSP00000137259","ENSMUSG00000087279"
"4930544D05Rik","ENSMUSP00000135933","ENSMUSG00000087279"
"4930544D05Rik","ENSMUSP00000136077","ENSMUSG00000087279"
"4930544G11Rik","ENSMUSP00000045487","ENSMUSG00000036463"
"4930548H24Rik","ENSMUSP00000031020","ENSMUSG00000029138"
"4930550C14Rik","ENSMUSP00000150018","ENSMUSG00000005131"
"4930550C14Rik","ENSMUSP00000005262","ENSMUSG00000005131"
"4930550C14Rik","ENSMUSP00000149814","ENSMUSG00000005131"
"4930550L24Rik","ENSMUSP00000113812","ENSMUSG00000046180"
"4930550L24Rik","ENSMUSP00000051134","ENSMUSG00000046180"
"4930555G01Rik","ENSMUSP00000108390","ENSMUSG00000096197"
"4930556J24Rik","ENSMUSP00000048953","ENSMUSG00000034493"
"4930558C23Rik","ENSMUSP00000147291","ENSMUSG00000105734"
"4930558K02Rik","ENSMUSP00000124751","ENSMUSG00000086277"
"4930562C15Rik","ENSMUSP00000097784","ENSMUSG00000022518"
"4930562C15Rik","ENSMUSP00000135347","ENSMUSG00000022518"
"4930562C15Rik","ENSMUSP00000127814","ENSMUSG00000022518"
"4930562C15Rik","ENSMUSP00000135119","ENSMUSG00000022518"
"4930562C15Rik","ENSMUSP00000137827","ENSMUSG00000022518"
"4930563M21Rik","ENSMUSP00000051794","ENSMUSG00000050702"
"4930563M21Rik","ENSMUSP00000150879","ENSMUSG00000050702"
"4930564D02Rik","ENSMUSP00000069820","ENSMUSG00000051788"
"4930568D16Rik","ENSMUSP00000028243","ENSMUSG00000026882"
"4930572O03Rik","ENSMUSP00000090370","ENSMUSG00000069720"
"4930578G10Rik","ENSMUSP00000103618","ENSMUSG00000054885"
"4930578G10Rik","ENSMUSP00000068585","ENSMUSG00000054885"
"4930578I06Rik","ENSMUSP00000152904","ENSMUSG00000021961"
"4930578I06Rik","ENSMUSP00000022532","ENSMUSG00000021961"
"4930579F01Rik","ENSMUSP00000012186","ENSMUSG00000012042"
"4930579F01Rik","ENSMUSP00000142940","ENSMUSG00000012042"
"4930579G24Rik","ENSMUSP00000029388","ENSMUSG00000027811"
"4930583I09Rik","ENSMUSP00000024896","ENSMUSG00000024088"
"4930590J08Rik","ENSMUSP00000146101","ENSMUSG00000034063"
"4930590J08Rik","ENSMUSP00000145930","ENSMUSG00000034063"
"4930590J08Rik","ENSMUSP00000053778","ENSMUSG00000034063"
"4930595D18Rik","ENSMUSP00000113354","ENSMUSG00000083193"
"4930595M18Rik","ENSMUSP00000078984","ENSMUSG00000060673"
"4930596D02Rik","ENSMUSP00000039186","ENSMUSG00000041068"
"4931400O07Rik","ENSMUSP00000033537","ENSMUSG00000031194"
"4931406B18Rik","ENSMUSP00000013497","ENSMUSG00000013353"
"4931406B18Rik","ENSMUSP00000129928","ENSMUSG00000013353"
"4931406B18Rik","ENSMUSP00000129888","ENSMUSG00000013353"
"4931406B18Rik","ENSMUSP00000126619","ENSMUSG00000013353"
"4931406B18Rik","ENSMUSP00000131071","ENSMUSG00000013353"
"4931406B18Rik","ENSMUSP00000129976","ENSMUSG00000013353"
