gene_symbol,expr_val,ensembl_id
Tssk2,0.0,10090.ENSMUSP00000051035
Tssk3,0.0,10090.ENSMUSP00000000421
Tssk4,0.0,10090.ENSMUSP00000154783
Tssk6,0.0,10090.ENSMUSP00000062783
Tst,0.0,10090.ENSMUSP00000055743
Tsta3,0.0,10090.ENSMUSP00000154964
Tstd1,0.0,10090.ENSMUSP00000132771
Tstd2,0.0,10090.ENSMUSP00000125707
Tstd3,0.0,10090.ENSMUSP00000029915
Tsx,0.0,10090.ENSMUSP00000033691
Ttbk1,0.0,10090.ENSMUSP00000153583
Ttbk2,0.0,10090.ENSMUSP00000121996
Ttc1,0.0,10090.ENSMUSP00000104901
Ttc3,0.0,10090.ENSMUSP00000155956
Ttc4,0.0,10090.ENSMUSP00000102384
Ttc5,0.0,10090.ENSMUSP00000006451
Ttc7,3.0,10090.ENSMUSP00000115351
Ttc7b,0.0,10090.ENSMUSP00000152299
Ttc8,0.0,10090.ENSMUSP00000078148
Ttc9,0.0,10090.ENSMUSP00000048590
Ttc9b,0.0,10090.ENSMUSP00000008088
Ttc9c,0.0,10090.ENSMUSP00000085413
Ttc12,0.0,10090.ENSMUSP00000056378
Ttc13,0.0,10090.ENSMUSP00000114043
Ttc14,0.0,10090.ENSMUSP00000143073
Ttc16,0.0,10090.ENSMUSP00000068977
Ttc17,0.0,10090.ENSMUSP00000106868
Ttc19,4.0,10090.ENSMUSP00000125618
Ttc21a,0.0,10090.ENSMUSP00000035100
Ttc21b,0.0,10090.ENSMUSP00000099779
Ttc22,0.0,10090.ENSMUSP00000035773
Ttc23,0.0,10090.ENSMUSP00000103094
Ttc23l,0.0,10090.ENSMUSP00000155921
Ttc25,0.0,10090.ENSMUSP00000006976
Ttc26,0.0,10090.ENSMUSP00000124873
Ttc27,0.0,10090.ENSMUSP00000157097
Ttc28,0.0,10090.ENSMUSP00000137609
Ttc30a1,0.0,10090.ENSMUSP00000097574
Ttc30a2,0.0,10090.ENSMUSP00000097575
Ttc30b,0.0,10090.ENSMUSP00000097576
Ttc32,0.0,10090.ENSMUSP00000151803
Ttc33,1.0,10090.ENSMUSP00000080345
Ttc34,0.0,10090.ENSMUSP00000146409
Ttc36,0.0,10090.ENSMUSP00000042183
Ttc37,0.0,10090.ENSMUSP00000153556
Ttc38,0.0,10090.ENSMUSP00000114504
Ttc39a,0.0,10090.ENSMUSP00000102230
Ttc39b,1.0,10090.ENSMUSP00000124955
Ttc39c,0.0,10090.ENSMUSP00000157255
Ttc41,0.0,10090.ENSMUSP00000151796
Ttf1,0.0,10090.ENSMUSP00000097809
Ttf2,0.0,10090.ENSMUSP00000119032
Tti1,0.0,10090.ENSMUSP00000029179
Tti2,0.0,10090.ENSMUSP00000147846
Ttk,0.0,10090.ENSMUSP00000064839
Ttl,0.0,10090.ENSMUSP00000046883
Ttll1,0.0,10090.ENSMUSP00000105106
Ttll2,0.0,10090.ENSMUSP00000111413
Ttll3,0.0,10090.ENSMUSP00000145049
Ttll4,0.0,10090.ENSMUSP00000109308
Ttll5,0.0,10090.ENSMUSP00000048809
Ttll7,0.0,10090.ENSMUSP00000129369
Ttll8,0.0,10090.ENSMUSP00000135381
Ttll9,0.0,10090.ENSMUSP00000096803
Ttll11,0.0,10090.ENSMUSP00000125199
Ttll12,0.0,10090.ENSMUSP00000117161
Ttll13,0.0,10090.ENSMUSP00000145702
Ttn,0.0,10090.ENSMUSP00000097561
Ttpa,0.0,10090.ENSMUSP00000113966
Ttpal,2.0,10090.ENSMUSP00000105035
Ttyh1,0.0,10090.ENSMUSP00000032594
Ttyh2,0.0,10090.ENSMUSP00000037821
Ttyh3,1.0,10090.ENSMUSP00000037447
Tub,0.0,10090.ENSMUSP00000146894
Tuba1a,0.0,10090.ENSMUSP00000094778
Tuba1b,0.0,10090.ENSMUSP00000076777
Tuba1c,2.0,10090.ENSMUSP00000051033
Tuba3a,0.0,10090.ENSMUSP00000085580
Tuba3b,0.0,10090.ENSMUSP00000084713
Tuba4a,1.0,10090.ENSMUSP00000140881
Tuba8,0.0,10090.ENSMUSP00000032233
Tubal3,0.0,10090.ENSMUSP00000021639
Tubb1,0.0,10090.ENSMUSP00000016399
Tubb2a,0.0,10090.ENSMUSP00000060246
Tubb2b,0.0,10090.ENSMUSP00000075178
Tubb3,0.0,10090.ENSMUSP00000071134
Tubb4a,0.0,10090.ENSMUSP00000071135
Tubb4b,1.0,10090.ENSMUSP00000042342
Tubb5,0.0,10090.ENSMUSP00000001566
Tubb6,2.0,10090.ENSMUSP00000001513
Tubd1,0.0,10090.ENSMUSP00000130909
Tube1,0.0,10090.ENSMUSP00000150602
Tubg1,0.0,10090.ENSMUSP00000048036
Tubg2,0.0,10090.ENSMUSP00000045901
Tubgcp2,0.0,10090.ENSMUSP00000147469
Tubgcp3,0.0,10090.ENSMUSP00000127741
Tubgcp4,0.0,10090.ENSMUSP00000106286
Tubgcp5,0.0,10090.ENSMUSP00000146033
Tubgcp6,0.0,10090.ENSMUSP00000104977
Tufm,0.0,10090.ENSMUSP00000145664
Tuft1,0.0,10090.ENSMUSP00000143416
Tulp1,0.0,10090.ENSMUSP00000121444
Tulp2,0.0,10090.ENSMUSP00000082438
Tulp3,0.0,10090.ENSMUSP00000001562
Tulp4,1.0,10090.ENSMUSP00000120358
Tusc1,0.0,10090.ENSMUSP00000069652
Tusc2,0.0,10090.ENSMUSP00000010198
Tusc3,0.0,10090.ENSMUSP00000126080
Tut1,0.0,10090.ENSMUSP00000093958
Tvp23a,0.0,10090.ENSMUSP00000052922
Tvp23b,0.0,10090.ENSMUSP00000014321
Twf1,0.0,10090.ENSMUSP00000023087
Twf2,2.0,10090.ENSMUSP00000139905
Twist1,0.0,10090.ENSMUSP00000040089
Twist2,0.0,10090.ENSMUSP00000139531
Twistnb,0.0,10090.ENSMUSP00000020877
Twnk,0.0,10090.ENSMUSP00000157397
Twsg1,0.0,10090.ENSMUSP00000024906
Txk,0.0,10090.ENSMUSP00000129397
Txlna,0.0,10090.ENSMUSP00000122382
Txlnb,0.0,10090.ENSMUSP00000044936
Txlng,0.0,10090.ENSMUSP00000038615
Txn1,9.0,10090.ENSMUSP00000030051
Txn2,1.0,10090.ENSMUSP00000134682
Txndc2,0.0,10090.ENSMUSP00000054909
Txndc5,1.0,10090.ENSMUSP00000124516
Txndc8,0.0,10090.ENSMUSP00000117634
Txndc9,1.0,10090.ENSMUSP00000142188
Txndc11,0.0,10090.ENSMUSP00000114777
Txndc12,0.0,10090.ENSMUSP00000030296
Txndc15,0.0,10090.ENSMUSP00000021959
Txndc16,0.0,10090.ENSMUSP00000120287
Txndc17,3.0,10090.ENSMUSP00000021158
Txnip,3.0,10090.ENSMUSP00000102710
Txnl1,2.0,10090.ENSMUSP00000158527
Txnl4a,0.0,10090.ENSMUSP00000123193
Txnl4b,0.0,10090.ENSMUSP00000137524
Txnrd1,5.0,10090.ENSMUSP00000152046
Txnrd2,0.0,10090.ENSMUSP00000139097
Txnrd3,0.0,10090.ENSMUSP00000098730
Tyk2,1.0,10090.ENSMUSP00000001036
Tymp,0.0,10090.ENSMUSP00000023285
Tyms,0.0,10090.ENSMUSP00000123377
Tyro3,0.0,10090.ENSMUSP00000028763
Tyrobp,37.0,10090.ENSMUSP00000146653
Tyrp1,0.0,10090.ENSMUSP00000117080
Tysnd1,0.0,10090.ENSMUSP00000151511
Tyw1,0.0,10090.ENSMUSP00000123693
Tyw3,0.0,10090.ENSMUSP00000131461
Tyw5,0.0,10090.ENSMUSP00000078912
U2af1,1.0,10090.ENSMUSP00000129864
U2af1l4,0.0,10090.ENSMUSP00000129102
U2af2,0.0,10090.ENSMUSP00000005041
U2surp,2.0,10090.ENSMUSP00000077482
U90926,0.0,10090.ENSMUSP00000144283
Uaca,0.0,10090.ENSMUSP00000150547
Uap1,1.0,10090.ENSMUSP00000106982
Uap1l1,0.0,10090.ENSMUSP00000099989
Uba1,2.0,10090.ENSMUSP00000001989
Uba1y,0.0,10090.ENSMUSP00000111560
Uba2,1.0,10090.ENSMUSP00000135078
Uba3,0.0,10090.ENSMUSP00000145309
Uba5,2.0,10090.ENSMUSP00000118734
Uba6,0.0,10090.ENSMUSP00000035328
Uba7,0.0,10090.ENSMUSP00000134910
Uba52,0.0,10090.ENSMUSP00000086852
Ubac1,0.0,10090.ENSMUSP00000117683
Ubac2,0.0,10090.ENSMUSP00000043245
Ubald1,0.0,10090.ENSMUSP00000037809
Ubald2,1.0,10090.ENSMUSP00000058894
Ubap1,0.0,10090.ENSMUSP00000072643
Ubap1l,0.0,10090.ENSMUSP00000128815
Ubap2,0.0,10090.ENSMUSP00000122256
Ubap2l,1.0,10090.ENSMUSP00000088424
Ubash3a,0.0,10090.ENSMUSP00000158544
Ubash3b,0.0,10090.ENSMUSP00000043865
Ubb,37.0,10090.ENSMUSP00000019649
Ubc,7.0,10090.ENSMUSP00000115578
Ubd,0.0,10090.ENSMUSP00000035808
Ube2a,1.0,10090.ENSMUSP00000143836
Ube2b,1.0,10090.ENSMUSP00000104714
Ube2c,0.0,10090.ENSMUSP00000085581
Ube2cbp,0.0,10090.ENSMUSP00000113549
Ube2d1,0.0,10090.ENSMUSP00000020085
Ube2d2a,4.0,10090.ENSMUSP00000132446
Ube2d3,5.0,10090.ENSMUSP00000130096
Ube2e1,0.0,10090.ENSMUSP00000153693
Ube2e2,0.0,10090.ENSMUSP00000134919
Ube2e3,1.0,10090.ENSMUSP00000113463
Ube2f,3.0,10090.ENSMUSP00000054303
Ube2g1,1.0,10090.ENSMUSP00000117588
Ube2g2,0.0,10090.ENSMUSP00000134670
Ube2h,0.0,10090.ENSMUSP00000100058
Ube2i,3.0,10090.ENSMUSP00000133311
Ube2j1,0.0,10090.ENSMUSP00000115757
Ube2j2,1.0,10090.ENSMUSP00000024056
Ube2k,2.0,10090.ENSMUSP00000144192
Ube2l3,1.0,10090.ENSMUSP00000156121
Ube2l6,1.0,10090.ENSMUSP00000099702
Ube2m,1.0,10090.ENSMUSP00000132604
Ube2n,2.0,10090.ENSMUSP00000096932
Ube2o,0.0,10090.ENSMUSP00000080791
Ube2q1,0.0,10090.ENSMUSP00000143422
Ube2q2,0.0,10090.ENSMUSP00000059798
Ube2ql1,0.0,10090.ENSMUSP00000070906
Ube2r2,0.0,10090.ENSMUSP00000038813
Ube2s,2.0,10090.ENSMUSP00000146232
Ube2t,0.0,10090.ENSMUSP00000139929
Ube2u,0.0,10090.ENSMUSP00000137472
Ube2v1,0.0,10090.ENSMUSP00000114764
Ube2v2,1.0,10090.ENSMUSP00000093951
Ube2w,0.0,10090.ENSMUSP00000121573
Ube2z,0.0,10090.ENSMUSP00000098097
Ube3a,0.0,10090.ENSMUSP00000143962
Ube3b,0.0,10090.ENSMUSP00000073652
Ube3c,0.0,10090.ENSMUSP00000045998
Ube4a,0.0,10090.ENSMUSP00000112632
Ube4b,0.0,10090.ENSMUSP00000134452
Ubfd1,0.0,10090.ENSMUSP00000033158
Ubiad1,0.0,10090.ENSMUSP00000058502
Ubl3,1.0,10090.ENSMUSP00000078303
Ubl4a,0.0,10090.ENSMUSP00000015434
Ubl5,3.0,10090.ENSMUSP00000124812
Ubl7,1.0,10090.ENSMUSP00000150631
Ublcp1,0.0,10090.ENSMUSP00000099859
Ubn1,1.0,10090.ENSMUSP00000155223
Ubn2,0.0,10090.ENSMUSP00000124352
Ubox5,0.0,10090.ENSMUSP00000114878
Ubp1,1.0,10090.ENSMUSP00000149908
Ubqln1,2.0,10090.ENSMUSP00000050191
Ubqln2,0.0,10090.ENSMUSP00000056888
Ubqln4,0.0,10090.ENSMUSP00000008748
Ubr1,0.0,10090.ENSMUSP00000028728
Ubr2,1.0,10090.ENSMUSP00000152895
Ubr3,0.0,10090.ENSMUSP00000060159
Ubr4,1.0,10090.ENSMUSP00000115711
Ubr5,1.0,10090.ENSMUSP00000154293
Ubr7,0.0,10090.ENSMUSP00000041247
Ubtd1,3.0,10090.ENSMUSP00000026170
Ubtd2,0.0,10090.ENSMUSP00000056765
Ubtf,1.0,10090.ENSMUSP00000102736
Ubxn1,3.0,10090.ENSMUSP00000157971
Ubxn2a,0.0,10090.ENSMUSP00000020962
Ubxn2b,0.0,10090.ENSMUSP00000029907
Ubxn4,2.0,10090.ENSMUSP00000141085
Ubxn6,1.0,10090.ENSMUSP00000120423
Ubxn7,0.0,10090.ENSMUSP00000110804
Ubxn8,0.0,10090.ENSMUSP00000092992
Ubxn11,0.0,10090.ENSMUSP00000122892
Uchl1,0.0,10090.ENSMUSP00000031131
Uchl3,0.0,10090.ENSMUSP00000002289
Uchl4,0.0,10090.ENSMUSP00000045208
Uchl5,0.0,10090.ENSMUSP00000140106
Uck1,0.0,10090.ENSMUSP00000002625
Uck2,1.0,10090.ENSMUSP00000060202
Uckl1,0.0,10090.ENSMUSP00000050398
Ucma,0.0,10090.ENSMUSP00000110662
Ucn2,0.0,10090.ENSMUSP00000060405
Ucp1,0.0,10090.ENSMUSP00000034146
Ucp2,2.0,10090.ENSMUSP00000115598
Ucp3,0.0,10090.ENSMUSP00000032958
Uevld,0.0,10090.ENSMUSP00000147932
Ufc1,4.0,10090.ENSMUSP00000078914
Ufd1,0.0,10090.ENSMUSP00000005394
Ufl1,0.0,10090.ENSMUSP00000100059
Ufm1,1.0,10090.ENSMUSP00000112586
Ufsp1,0.0,10090.ENSMUSP00000056156
Ufsp2,0.0,10090.ENSMUSP00000034051
Ugcg,0.0,10090.ENSMUSP00000030074
Ugdh,0.0,10090.ENSMUSP00000118999
Uggt1,0.0,10090.ENSMUSP00000133929
Uggt2,0.0,10090.ENSMUSP00000133772
Ugp2,0.0,10090.ENSMUSP00000056324
Ugt1a1,0.0,10090.ENSMUSP00000072803
Ugt1a2,0.0,10090.ENSMUSP00000037258
Ugt1a5,0.0,10090.ENSMUSP00000095263
Ugt1a6a,0.0,10090.ENSMUSP00000014263
Ugt1a6b,0.0,10090.ENSMUSP00000108762
Ugt1a7c,0.0,10090.ENSMUSP00000123452
Ugt1a9,0.0,10090.ENSMUSP00000073444
Ugt1a10,0.0,10090.ENSMUSP00000134443
Ugt2b1,0.0,10090.ENSMUSP00000031183
Ugt8a,0.0,10090.ENSMUSP00000143605
Uhmk1,0.0,10090.ENSMUSP00000115622
Uhrf1,0.0,10090.ENSMUSP00000108661
Uhrf1bp1,0.0,10090.ENSMUSP00000156562
Uhrf1bp1l,1.0,10090.ENSMUSP00000020112
Uhrf2,1.0,10090.ENSMUSP00000025739
Uimc1,0.0,10090.ENSMUSP00000120935
Ulbp1,0.0,10090.ENSMUSP00000128204
Ulk1,2.0,10090.ENSMUSP00000143308
Ulk2,0.0,10090.ENSMUSP00000004920
Ulk3,0.0,10090.ENSMUSP00000149623
Ulk4,0.0,10090.ENSMUSP00000131342
Umad1,0.0,10090.ENSMUSP00000124306
Umps,0.0,10090.ENSMUSP00000119423
Unc5a,0.0,10090.ENSMUSP00000105621
Unc5b,0.0,10090.ENSMUSP00000151251
Unc5c,0.0,10090.ENSMUSP00000117487
Unc5cl,0.0,10090.ENSMUSP00000155285
Unc5d,0.0,10090.ENSMUSP00000148043
Unc13a,0.0,10090.ENSMUSP00000135578
Unc13b,0.0,10090.ENSMUSP00000146589
Unc13c,0.0,10090.ENSMUSP00000074726
Unc13d,0.0,10090.ENSMUSP00000102059
Unc45a,0.0,10090.ENSMUSP00000119665
Unc45b,0.0,10090.ENSMUSP00000129405
Unc50,0.0,10090.ENSMUSP00000141818
Unc79,0.0,10090.ENSMUSP00000136332
Unc80,0.0,10090.ENSMUSP00000117070
Unc93a,0.0,10090.ENSMUSP00000156970
Unc93b1,1.0,10090.ENSMUSP00000128751
Unc119,1.0,10090.ENSMUSP00000103930
Unc119b,0.0,10090.ENSMUSP00000055475
Uncx,0.0,10090.ENSMUSP00000134067
Ung,0.0,10090.ENSMUSP00000031587
Unk,0.0,10090.ENSMUSP00000021116
Unkl,0.0,10090.ENSMUSP00000039670
Uox,0.0,10090.ENSMUSP00000143299
Upb1,0.0,10090.ENSMUSP00000049342
Upf1,0.0,10090.ENSMUSP00000075089
Upf2,0.0,10090.ENSMUSP00000119348
Upf3a,1.0,10090.ENSMUSP00000037354
Upf3b,0.0,10090.ENSMUSP00000121631
Upk1a,0.0,10090.ENSMUSP00000006476
Upk1b,0.0,10090.ENSMUSP00000052469
Upk3b,0.0,10090.ENSMUSP00000062312
Upk3bl,0.0,10090.ENSMUSP00000122206
Upp1,0.0,10090.ENSMUSP00000020677
Upp2,0.0,10090.ENSMUSP00000155044
Uprt,0.0,10090.ENSMUSP00000085175
Uqcc1,0.0,10090.ENSMUSP00000122886
Uqcc2,0.0,10090.ENSMUSP00000113777
Uqcc3,0.0,10090.ENSMUSP00000093972
Uqcr10,1.0,10090.ENSMUSP00000054856
Uqcr11,1.0,10090.ENSMUSP00000020372
Uqcrb,1.0,10090.ENSMUSP00000021993
Uqcrc1,0.0,10090.ENSMUSP00000143814
Uqcrc2,1.0,10090.ENSMUSP00000146732
Uqcrfs1,3.0,10090.ENSMUSP00000045284
Uqcrh,4.0,10090.ENSMUSP00000052395
Uqcrq,2.0,10090.ENSMUSP00000053145
Urah,0.0,10090.ENSMUSP00000140559
Urb1,1.0,10090.ENSMUSP00000114717
Urb2,0.0,10090.ENSMUSP00000034457
Urgcp,0.0,10090.ENSMUSP00000113060
Uri1,0.0,10090.ENSMUSP00000145978
Urm1,1.0,10090.ENSMUSP00000088676
Urod,0.0,10090.ENSMUSP00000030446
Uros,0.0,10090.ENSMUSP00000033276
Usb1,1.0,10090.ENSMUSP00000148673
Use1,1.0,10090.ENSMUSP00000019169
Usf1,0.0,10090.ENSMUSP00000125729
Usf2,0.0,10090.ENSMUSP00000130298
Usf3,0.0,10090.ENSMUSP00000112620
Ush1c,0.0,10090.ENSMUSP00000114494
Ush2a,0.0,10090.ENSMUSP00000121033
Ushbp1,0.0,10090.ENSMUSP00000148319
Uso1,1.0,10090.ENSMUSP00000144165
Usp1,0.0,10090.ENSMUSP00000088917
Usp2,0.0,10090.ENSMUSP00000034508
Usp3,0.0,10090.ENSMUSP00000115620
Usp4,0.0,10090.ENSMUSP00000035237
Usp5,0.0,10090.ENSMUSP00000117439
Usp6nl,1.0,10090.ENSMUSP00000043178
Usp7,0.0,10090.ENSMUSP00000124093
Usp8,1.0,10090.ENSMUSP00000106046
Usp9x,0.0,10090.ENSMUSP00000133948
Usp9y,0.0,10090.ENSMUSP00000088727
Usp10,0.0,10090.ENSMUSP00000104610
Usp11,0.0,10090.ENSMUSP00000033383
Usp12,1.0,10090.ENSMUSP00000082754
Usp13,0.0,10090.ENSMUSP00000133823
Usp14,0.0,10090.ENSMUSP00000089728
Usp15,0.0,10090.ENSMUSP00000151244
Usp16,0.0,10090.ENSMUSP00000026710
Usp17la,0.0,10090.ENSMUSP00000068997
Usp18,0.0,10090.ENSMUSP00000145285
Usp19,0.0,10090.ENSMUSP00000006854
Usp20,0.0,10090.ENSMUSP00000121699
Usp21,0.0,10090.ENSMUSP00000120161
Usp22,0.0,10090.ENSMUSP00000135872
Usp24,0.0,10090.ENSMUSP00000092538
Usp25,1.0,10090.ENSMUSP00000023580
Usp27x,0.0,10090.ENSMUSP00000139402
Usp28,0.0,10090.ENSMUSP00000149207
Usp29,0.0,10090.ENSMUSP00000143267
Usp30,0.0,10090.ENSMUSP00000144522
Usp31,0.0,10090.ENSMUSP00000040037
Usp32,0.0,10090.ENSMUSP00000133781
Usp33,0.0,10090.ENSMUSP00000117590
Usp34,0.0,10090.ENSMUSP00000137430
Usp35,0.0,10090.ENSMUSP00000137927
Usp36,0.0,10090.ENSMUSP00000122761
Usp37,0.0,10090.ENSMUSP00000035445
Usp38,0.0,10090.ENSMUSP00000039943
Usp39,0.0,10090.ENSMUSP00000064515
Usp40,0.0,10090.ENSMUSP00000140240
Usp42,0.0,10090.ENSMUSP00000053955
Usp43,0.0,10090.ENSMUSP00000104317
Usp44,0.0,10090.ENSMUSP00000149020
Usp45,0.0,10090.ENSMUSP00000125982
Usp46,0.0,10090.ENSMUSP00000070554
Usp47,1.0,10090.ENSMUSP00000147619
Usp48,0.0,10090.ENSMUSP00000101466
Usp49,0.0,10090.ENSMUSP00000024779
Usp50,0.0,10090.ENSMUSP00000116873
Usp51,0.0,10090.ENSMUSP00000093427
Usp53,0.0,10090.ENSMUSP00000143119
Usp54,0.0,10090.ENSMUSP00000036214
Uspl1,0.0,10090.ENSMUSP00000113247
Ust,0.0,10090.ENSMUSP00000052017
Utf1,0.0,10090.ENSMUSP00000128848
Utp3,3.0,10090.ENSMUSP00000087896
Utp4,0.0,10090.ENSMUSP00000048377
Utp6,0.0,10090.ENSMUSP00000046643
Utp11,0.0,10090.ENSMUSP00000030738
Utp14a,0.0,10090.ENSMUSP00000079538
Utp14b,0.0,10090.ENSMUSP00000121391
Utp15,0.0,10090.ENSMUSP00000048204
Utp18,0.0,10090.ENSMUSP00000068103
Utp20,0.0,10090.ENSMUSP00000151748
Utp23,0.0,10090.ENSMUSP00000124157
Utrn,1.0,10090.ENSMUSP00000151628
Uts2r,0.0,10090.ENSMUSP00000046920
Uty,0.0,10090.ENSMUSP00000114910
Uvrag,1.0,10090.ENSMUSP00000045297
Uvssa,0.0,10090.ENSMUSP00000144025
Uxs1,0.0,10090.ENSMUSP00000118468
Uxt,1.0,10090.ENSMUSP00000115342
Vac14,0.0,10090.ENSMUSP00000148440
Vamp1,0.0,10090.ENSMUSP00000063466
Vamp2,0.0,10090.ENSMUSP00000021273
Vamp3,1.0,10090.ENSMUSP00000030797
Vamp4,1.0,10090.ENSMUSP00000121977
Vamp5,0.0,10090.ENSMUSP00000145880
Vamp7,1.0,10090.ENSMUSP00000052262
Vamp8,7.0,10090.ENSMUSP00000145870
Vangl1,0.0,10090.ENSMUSP00000124874
Vangl2,0.0,10090.ENSMUSP00000116522
Vapa,2.0,10090.ENSMUSP00000156845
Vapb,0.0,10090.ENSMUSP00000064699
Vars,0.0,10090.ENSMUSP00000134245
Vars2,0.0,10090.ENSMUSP00000129196
Vash1,0.0,10090.ENSMUSP00000021681
Vash2,0.0,10090.ENSMUSP00000036768
Vasn,1.0,10090.ENSMUSP00000045162
Vasp,0.0,10090.ENSMUSP00000032561
Vat1,2.0,10090.ENSMUSP00000048350
Vat1l,0.0,10090.ENSMUSP00000053431
Vav1,1.0,10090.ENSMUSP00000126694
Vav2,0.0,10090.ENSMUSP00000138964
Vav3,1.0,10090.ENSMUSP00000036270
Vax1,0.0,10090.ENSMUSP00000134642
Vax2,0.0,10090.ENSMUSP00000035976
Vbp1,0.0,10090.ENSMUSP00000109704
Vcam1,0.0,10090.ENSMUSP00000029574
Vcan,0.0,10090.ENSMUSP00000125432
Vcl,0.0,10090.ENSMUSP00000153447
Vcp,3.0,10090.ENSMUSP00000030164
Vcpip1,0.0,10090.ENSMUSP00000051248
Vcpkmt,0.0,10090.ENSMUSP00000055002
Vdac1,1.0,10090.ENSMUSP00000099819
Vdac2,5.0,10090.ENSMUSP00000134023
Vdac3,1.0,10090.ENSMUSP00000009036
Vdr,0.0,10090.ENSMUSP00000133682
Vegfa,0.0,10090.ENSMUSP00000109148
Vegfb,0.0,10090.ENSMUSP00000025914
Vegfc,0.0,10090.ENSMUSP00000033919
Vegfd,0.0,10090.ENSMUSP00000033751
Veph1,0.0,10090.ENSMUSP00000029419
Vezf1,1.0,10090.ENSMUSP00000114394
Vezt,0.0,10090.ENSMUSP00000113983
Vgf,0.0,10090.ENSMUSP00000140815
Vgll2,0.0,10090.ENSMUSP00000050273
Vgll3,0.0,10090.ENSMUSP00000153843
Vgll4,0.0,10090.ENSMUSP00000032459
Vhl,0.0,10090.ENSMUSP00000039418
Vil1,0.0,10090.ENSMUSP00000027366
Vill,1.0,10090.ENSMUSP00000074294
Vim,77.0,10090.ENSMUSP00000141494
Vip,0.0,10090.ENSMUSP00000019906
Vipas39,0.0,10090.ENSMUSP00000021426
Vipr1,0.0,10090.ENSMUSP00000035115
Vipr2,0.0,10090.ENSMUSP00000011315
Virma,1.0,10090.ENSMUSP00000103943
Vit,0.0,10090.ENSMUSP00000156543
Vkorc1,0.0,10090.ENSMUSP00000145795
Vkorc1l1,1.0,10090.ENSMUSP00000144608
Vldlr,0.0,10090.ENSMUSP00000128193
Vma21,0.0,10090.ENSMUSP00000110222
Vmac,0.0,10090.ENSMUSP00000156940
Vmn1r1,0.0,10090.ENSMUSP00000153940
Vmn1r4,0.0,10090.ENSMUSP00000135323
Vmn1r6,0.0,10090.ENSMUSP00000154450
Vmn1r9,0.0,10090.ENSMUSP00000125762
Vmn1r12,0.0,10090.ENSMUSP00000154078
Vmn1r13,0.0,10090.ENSMUSP00000154429
Vmn1r15,0.0,10090.ENSMUSP00000154252
Vmn1r16,0.0,10090.ENSMUSP00000154001
Vmn1r40,0.0,10090.ENSMUSP00000153784
Vmn1r41,0.0,10090.ENSMUSP00000153916
Vmn1r43,0.0,10090.ENSMUSP00000086839
Vmn1r49,0.0,10090.ENSMUSP00000154456
Vmn1r53,0.0,10090.ENSMUSP00000075455
Vmn1r57,0.0,10090.ENSMUSP00000131917
Vmn1r58,0.0,10090.ENSMUSP00000104209
Vmn1r66,0.0,10090.ENSMUSP00000153860
Vmn1r72,0.0,10090.ENSMUSP00000052997
Vmn1r73,0.0,10090.ENSMUSP00000153827
Vmn1r74,0.0,10090.ENSMUSP00000154746
Vmn1r75,0.0,10090.ENSMUSP00000051510
Vmn1r81,0.0,10090.ENSMUSP00000153719
Vmn1r84,0.0,10090.ENSMUSP00000154484
Vmn1r86,0.0,10090.ENSMUSP00000154276
Vmn1r90,0.0,10090.ENSMUSP00000154700
Vmn1r181,0.0,10090.ENSMUSP00000154337
Vmn1r188,0.0,10090.ENSMUSP00000154654
Vmn1r197,0.0,10090.ENSMUSP00000154632
Vmn1r203,0.0,10090.ENSMUSP00000153892
Vmn1r210,0.0,10090.ENSMUSP00000153776
Vmn1r218,0.0,10090.ENSMUSP00000154303
Vmn2r1,0.0,10090.ENSMUSP00000029406
Vmn2r18,0.0,10090.ENSMUSP00000127506
Vmn2r26,0.0,10090.ENSMUSP00000032238
Vmn2r29,0.0,10090.ENSMUSP00000147896
Vmn2r30,0.0,10090.ENSMUSP00000072296
Vmn2r37,0.0,10090.ENSMUSP00000072566
Vmn2r92,0.0,10090.ENSMUSP00000128685
Vmn2r95,0.0,10090.ENSMUSP00000126106
Vmn2r96,0.0,10090.ENSMUSP00000135095
Vmn2r97,0.0,10090.ENSMUSP00000129313
Vmn2r100,0.0,10090.ENSMUSP00000156263
Vmn2r118,0.0,10090.ENSMUSP00000157277
Vmn2r124,0.0,10090.ENSMUSP00000155888
Vmo1,0.0,10090.ENSMUSP00000021179
Vmp1,2.0,10090.ENSMUSP00000018315
Vnn1,0.0,10090.ENSMUSP00000040599
Vnn3,0.0,10090.ENSMUSP00000020190
Vopp1,0.0,10090.ENSMUSP00000109936
Vpreb1,0.0,10090.ENSMUSP00000074537
Vpreb2,0.0,10090.ENSMUSP00000074835
Vpreb3,0.0,10090.ENSMUSP00000113205
Vps4a,0.0,10090.ENSMUSP00000034388
Vps4b,4.0,10090.ENSMUSP00000108356
Vps8,0.0,10090.ENSMUSP00000093906
Vps9d1,0.0,10090.ENSMUSP00000113575
Vps11,0.0,10090.ENSMUSP00000034644
Vps13a,0.0,10090.ENSMUSP00000153129
Vps13b,0.0,10090.ENSMUSP00000045490
Vps13c,0.0,10090.ENSMUSP00000077040
Vps13d,1.0,10090.ENSMUSP00000043240
Vps16,0.0,10090.ENSMUSP00000115899
Vps18,1.0,10090.ENSMUSP00000036915
Vps25,0.0,10090.ENSMUSP00000102901
Vps26a,2.0,10090.ENSMUSP00000101087
